id,treat,code_pay,role,group,hidden_number,report1,report2,report3,duplicate,id_play,ranking
1,11,p4session4data,4,8312786506,8,8,10,8,1,8,2
2,11,p4session4data,4,9750850173,8,8,8,30,1,22,2
3,11,p4session4data,4,8312786506,8,8,10,8,2,8,2
4,11,p4session4data,4,9750850173,8,8,8,30,2,22,2
5,11,p4session4data,4,8312786506,8,8,10,8,3,8,2
6,11,p4session4data,4,9750850173,8,8,8,30,3,22,2
